Protein	S.cerevisiae	A.fumigatus	C.neoformans	C.parapsilosis	F.graminearum	S.bayanus	L.kluyveri	S.mikatae	S.paradoxus	M.oryzae	N.crassa	S.pombe	A.nidulans	C.glabrata	C.albicans	N.castellii	N.discreta	N.tetrasperma	S.kudriavzevii
NP_015218.1	0.0519986183667	0.019242380958799998	0.015294342395799998	0.045931831092400004	0.145361397529	0.0542875875985	0.068881399422	0.0542875875985	0.0519986183667	0.0038864212024099995	0.0069284331202900005	0.100692831624	0.0241455173276	0.0559187853163	0.012958842922200002	0.00742302422921	0.0069284331202900005	0.0069284331202900005	0.0312101051092
NP_014792.4	0.012850038914700001	0.0172998895026	NA	0.0722941481725	0.013299003865399998	0.07239340513539999	0.0571099603384	0.07239340513539999	0.012850038914700001	0.007457755016470001	0.0740764831598	0.0422487572867	0.010063718066	0.008587998489560001	0.0317406763875	0.034449546235599995	0.0740764831598	0.0740764831598	0.04494930119
NP_012772.1	0.0253200028486	0.00811153618809	0.0101378250768	0.012780698947100001	0.0347497349292	0.00450488042094	0.0441559739164	0.00450488042094	0.0253200028486	0.00477572876797	0.044161802790199996	NA	0.0181752281165	0.014693102157000001	0.07044235381139999	0.0641449355745	0.044161802790199996	0.044161802790199996	0.09823440968
NP_013364.1	0.028906596918299998	0.021410168004799997	0.011127656348500001	0.0332392663391	0.026703330898700004	0.0297425963534	0.017266315063599998	0.0297425963534	0.028906596918299998	0.00393032811082	0.10888237363099999	NA	0.027116165022	0.0229715392763	0.00906015891158	0.0777637187426	0.10888237363099999	0.10888237363099999	0.171601043814
NP_011914.1	0.042324404477000005	0.007610557970330001	NA	NA	0.356921597656	0.0190641923462	0.0213273131202	0.0190641923462	0.042324404477000005	0.00100176914803	0.08755994443989999	NA	0.026407361013199997	0.024398918114200002	0.04119838997730001	0.033802208034	0.08755994443989999	0.08755994443989999	0.00797131059267
NP_012151.1	0.0152992515824	0.0250921548281	0.015221718657500001	0.017690187526	0.0290999605306	0.00625566581702	0.00813102976077	0.00625566581702	0.0152992515824	0.00830757247587	0.137657257505	0.057929502089300006	0.008406066245970002	0.00896303235738	0.00808021845882	0.0334425769099	0.137657257505	0.137657257505	0.0165465489165
NP_013707.1	0.0249101696374	0.00872388591437	0.0224112726962	0.0427029687409	0.0165275509473	0.044297009483400006	0.0420348425368	0.044297009483400006	0.0249101696374	0.0024262726889699997	0.022866846733400004	0.056217348628400006	0.0193684825994	0.0126387139271	0.00342502925776	0.015959481528200002	0.022866846733400004	0.022866846733400004	0.0469613063634
NP_013521.3	0.00882121622728	0.0281755738682	0.023412472008500003	0.029091662847000002	0.030084259689099998	0.0563038665223	0.011451241208899999	0.0563038665223	0.00882121622728	0.013734477863200001	0.0166983463312	0.0273151212249	0.00357067043844	0.0205748610095	0.009748815836299999	0.016103913907	0.0166983463312	0.0166983463312	0.0603860466389
NP_012950.3	0.025495241825799996	NA	0.014448106765499999	0.018676862332500002	NA	0.027014793390099996	0.034844817340699996	0.027014793390099996	0.025495241825799996	NA	NA	0.0606731919704	NA	0.0132583298389	0.0257846160406	0.0364597721794	NA	NA	0.0214841041584
NP_011643.1	0.012581990882800001	0.00745223322773	0.0166164601134	0.0403018647669	0.0107428145596	0.026439171706699998	0.00275114468721	0.026439171706699998	0.012581990882800001	0.0054619906369500005	0.00440870724117	NA	0.0463683545348	0.006902220947539999	0.00801013475548	0.0187324635297	0.00440870724117	0.00440870724117	0.0488128432249
NP_012897.3	0.00641050444708	0.009734036821520001	0.0313495641978	0.0028172168554099998	0.00716133480113	0.012175042056	0.0648855899405	0.012175042056	0.00641050444708	0.00126921521329	0.0613886156948	0.0072053556917	0.0132253342405	0.0296767628528	7.24926934824e-05	0.00480862562351	0.0613886156948	0.0613886156948	0.0446659766608
NP_014319.1	0.020779480894799997	NA	NA	0.0401931766261	NA	0.00785158251557	0.0937328817423	0.00785158251557	0.020779480894799997	NA	NA	0.047045900384499996	NA	0.027439311298099997	0.0121609825195	0.0178272196727	NA	NA	0.0404186932726
NP_013845.1	0.0156262214211	NA	NA	0.00729346847125	NA	0.00705006639739	0.0126103511862	0.00705006639739	0.0156262214211	NA	NA	NA	NA	0.00560439971302	0.036770854645199996	0.0211150449272	NA	NA	0.0236069491472
NP_013168.1	0.0279529354019	NA	NA	NA	NA	0.00907166693431	0.0269139980029	0.00907166693431	0.0279529354019	NA	NA	NA	NA	0.0202465390153	NA	0.0110719461072	NA	NA	0.0283323028443
NP_014497.1	0.0369789672234	NA	NA	0.06414769550289999	NA	0.045712351231500005	0.00164164420519	0.045712351231500005	0.0369789672234	NA	NA	NA	NA	0.025985967657099998	0.0440244657149	0.0121804872352	NA	NA	0.0470790609665
NP_010176.1	0.0345488828034	NA	NA	0.030459979709099996	NA	0.028443639464199998	0.0014785160602100002	0.028443639464199998	0.0345488828034	NA	NA	NA	NA	0.012308072275799999	0.00168819900355	0.015332831124100001	NA	NA	0.00281147018226
NP_014188.1	0.030156628448400002	NA	NA	0.0659107819384	NA	0.044066910109400004	0.03275312625809999	0.044066910109400004	0.030156628448400002	NA	NA	NA	NA	0.149445201578	0.0740368223641	0.044362657706500004	NA	NA	0.0814591554351
NP_012378.1	0.010302561182799999	NA	NA	0.0334488038429	NA	0.0028867573855900002	0.0110118103085	0.0028867573855900002	0.010302561182799999	NA	NA	NA	NA	0.0597688532386	0.176481367865	0.015150649132299998	NA	NA	0.0847116980184
NP_009914.2	0.0197141972304	NA	NA	0.0078800314523	NA	0.022209315918200002	0.0285241382222	0.022209315918200002	0.0197141972304	NA	NA	NA	NA	0.0176776373556	0.025549937591499997	0.0204897909686	NA	NA	0.045889688364
NP_012467.1	0.0242506752904	0.019937135596900003	0.011108689928	0.027307989490799996	0.023226610710400004	0.00400190892255	0.0007084536027469999	0.00400190892255	0.0242506752904	0.00713996023622	0.11209955050699999	NA	0.0081108553277	0.0115467372394	0.0131594709941	0.0123151225061	0.11209955050699999	0.11209955050699999	0.00585968510219
NP_012631.3	0.0277849697016	0.00199837858641	0.0251639039634	0.025892882590099996	0.009559616746280001	0.016815010890000003	0.04241794996209999	0.016815010890000003	0.0277849697016	0.0137267005476	0.21438985471000002	0.251952560208	0.006982503418149999	0.0635387896255	0.0135420279856	0.0897861903586	0.21438985471000002	0.21438985471000002	0.0187267967993
NP_011997.1	0.0123455026426	0.0175878919714	0.00623517216154	0.018416970285	0.038506334348699996	0.0248338341011	0.0103384095348	0.0248338341011	0.0123455026426	0.00537254121671	0.042749956409	NA	0.0221994858468	NA	0.016651885975200002	0.0314777854789	0.042749956409	0.042749956409	0.00956140353524
NP_014807.3	0.0199147697546	0.0189610751575	0.012610291006799999	0.00682753497879	0.0234967960066	0.0444659545438	0.018469703452400003	0.0444659545438	0.0199147697546	0.0112918781844	0.04349954631990001	0.033447456916099995	0.0122972832531	0.0172051170919	0.0265096123683	0.0233129576882	0.04349954631990001	0.04349954631990001	0.0412200651211
NP_009919.3	0.05011866051990001	0.004831680304470001	0.0221718019617	0.015726792277200002	0.00895782458459	0.022843950618500003	0.00445532485683	0.022843950618500003	0.05011866051990001	0.0033375176318000003	0.052328477346999996	0.0512709806147	0.022946148830599998	0.031203870428299998	0.0314061324676	0.0331503922393	0.052328477346999996	0.052328477346999996	0.0172322309915
NP_010232.1	0.017945349040000003	0.0201565372713	0.0249651239386	0.00246229141481	0.00933023228826	0.032197731804400005	0.00943829612015	0.032197731804400005	0.017945349040000003	0.006293446764649999	0.0011924569624800002	0.0131266950322	0.025929917549000002	0.0431731891917	0.0456681323305	0.021099931173499998	0.0011924569624800002	0.0011924569624800002	0.00972338054559
NP_013427.1	0.0298563964091	0.0131138488803	0.013586520969	0.00702422659151	0.0148233826685	0.021550794492299997	0.00820506758975	0.021550794492299997	0.0298563964091	0.00809922040888	0.0656775843371	0.0131239418123	0.039653116935300006	0.0404184771831	0.0269562124939	0.030674187092900002	0.0656775843371	0.0656775843371	0.0135142118456
NP_009626.1	0.0102425459203	0.0349799572123	0.0272932238454	0.060691304884099996	0.0345305512074	0.031755298143	0.061784992651699996	0.031755298143	0.0102425459203	0.010803125574	0.03634719845519999	0.0484605374607	0.00846597008393	0.0264784451182	0.0296790094753	0.030651473914	0.03634719845519999	0.03634719845519999	0.00145013866423
NP_014579.1	0.015115116506100002	0.011907020517799998	0.019694727971299997	0.023926728217899998	0.0152248451245	0.00994478130776	0.03599337697530001	0.00994478130776	0.015115116506100002	0.007991246365790001	0.017288785542299998	0.0424105528761	0.0267498692944	0.021074545619900003	0.005809624811880001	0.0283928516452	0.017288785542299998	0.017288785542299998	0.0179105680875
NP_014997.1	0.020800689123500003	NA	NA	0.00965458788251	NA	0.024421408505799998	0.0136233550692	0.024421408505799998	0.020800689123500003	NA	NA	NA	NA	0.0338325355463	0.0284176725912	0.06193255984899999	NA	NA	0.0413659287841
NP_014419.1	0.0270144240276	NA	NA	0.01954588112	NA	0.0347693899509	0.11454019086100001	0.0347693899509	0.0270144240276	NA	NA	NA	NA	0.0377416184406	0.00915394850325	0.0328575098286	NA	NA	0.0177417437182
NP_010994.3	0.0353170511036	NA	NA	0.0338924435799	NA	0.0332071763504	0.057605114234499995	0.0332071763504	0.0353170511036	NA	NA	NA	NA	0.0177297012082	NA	0.0464185441814	NA	NA	0.0485020010149
NP_013495.1	0.034796214426000005	NA	NA	NA	0.05715006502830001	0.034798940410699995	0.029050107590999998	0.034798940410699995	0.034796214426000005	NA	NA	NA	NA	0.0120814495325	0.023999389181300002	0.229587133459	NA	NA	0.00210010645954
NP_012877.1	0.016202360300900002	0.017114734793799997	0.019169815653799997	NA	0.0222848563453	0.0159558436438	0.0303534804651	0.0159558436438	0.016202360300900002	0.0007254790316449999	0.02529652753	0.024557572059999998	0.011855272423100001	0.0233279201515	NA	0.021517400339099997	0.02529652753	0.02529652753	0.00408656981626
NP_010972.1	0.042155212038199996	0.0137988488616	0.014833660782700002	0.0222527646044	0.0339999710238	0.000825457005454	0.0035359677643200006	0.000825457005454	0.042155212038199996	0.014718395806	0.0184741329729	0.119462699183	0.0377955542526	0.00935359345008	0.018001687748599997	0.00787990641274	0.0184741329729	0.0184741329729	0.00790581874281
NP_014981.1	0.0264218053632	0.0202419035945	0.007062127995409999	0.0057738922586	0.00964881015277	0.0102849878665	0.010329852806	0.0102849878665	0.0264218053632	0.00234078049849	0.054259096472500004	0.06457006280380001	0.0007084877980099999	0.00316676963357	0.017528899050900004	0.0336075187257	0.054259096472500004	0.054259096472500004	0.0199031792209
NP_014867.1	0.0303502935198	0.0497537913571	0.018960040707599997	0.0388940784742	0.00666960122517	0.061915206293800006	0.005309101829040001	0.061915206293800006	0.0303502935198	0.00905240739519	0.162624386763	0.00213127084817	0.0234186680687	0.024115903037299997	0.015419940071299999	0.0122223009984	0.162624386763	0.162624386763	0.0610320336718
NP_014904.3	0.027923204730199998	0.008149025937859999	0.0155354715442	0.0102326552794	0.012563654838499999	0.029488142622000002	0.023555358033599996	0.029488142622000002	0.027923204730199998	0.00442152499234	0.029835605242499997	0.123981921248	0.00737670707484	0.00460867634772	0.031895866612	0.00661913397845	0.029835605242499997	0.029835605242499997	0.00827350873351
NP_015487.1	0.0182710473086	0.014872190160999998	0.00654996473658	0.0116753418049	0.020609114411700002	0.016992638004600002	0.00564670722113	0.016992638004600002	0.0182710473086	0.0008284115241210001	0.04395812295419999	0.0139126715795	0.0239739727263	0.0213758600726	0.0033544837418499995	0.013364638434099999	0.04395812295419999	0.04395812295419999	0.0382403095314
NP_012870.1	0.055061595100800005	NA	0.005336039898729999	0.0196116777198	NA	0.09836100841010001	0.12993584944	0.09836100841010001	0.055061595100800005	0.00240278563425	0.15241850344799998	0.0182679607599	0.0277087275653	0.053027463358300005	0.009618451243309999	0.026748005565299996	0.15241850344799998	0.15241850344799998	0.0374833732237
NP_014151.1	0.0118580618592	0.09045693283339999	0.0261045982978	0.0535855114242	0.01696617521	0.00968767390216	0.04158309118819999	0.00968767390216	0.0118580618592	0.00867456618437	0.061816066752699995	0.049060966443300005	0.025302971669400005	0.0656201964301	0.0046853207937499995	0.00604596420528	0.061816066752699995	0.061816066752699995	0.0621070534064
NP_014784.1	0.008534459055229999	0.020112208028099997	0.0160590689356	0.014699626686700001	0.0503994820191	0.00211560133236	0.00938158400448	0.00211560133236	0.008534459055229999	0.0104197354149	0.0113968862055	0.133034168828	0.0181351542692	0.025938400599700002	0.00614721498282	0.0271603941628	0.0113968862055	0.0113968862055	0.0219680355638
NP_014570.1	0.0471725482649	0.014246674754999999	0.00816299994073	0.017820362896200002	0.00519457331608	0.009239369016709999	0.054255598554699996	0.009239369016709999	0.0471725482649	0.005435045756660001	0.07008547261419999	0.010847214804	0.027690213687900003	0.046537694242500004	0.00455454773669	0.0198682309481	0.07008547261419999	0.07008547261419999	0.0239561278917
NP_011281.1	0.020266829583999998	0.00111852405761	0.017234177372900002	0.012213360638700002	0.0145869945649	0.0106880744024	0.0071804540472	0.0106880744024	0.020266829583999998	0.00168273559992	0.0559276991691	0.014531397431700002	0.0100661342567	0.013247892366200002	0.0145803529269	0.047684983339	0.0559276991691	0.0559276991691	0.00260852194734
NP_015341.1	0.0152637978006	0.012220529910200001	0.0149742404547	0.033525052883200006	0.011447969981200002	0.0142066581326	0.00414736045306	0.0142066581326	0.0152637978006	0.0076226979908999995	0.00936207414242	0.0496719287895	0.0102898175115	0.0114769672535	0.033243773291	0.026829027642599996	0.00936207414242	0.00936207414242	0.0544721843281
NP_014316.3	0.028994645032000003	0.00930267828648	0.0227030016223	0.0444884122172	0.0191354617505	0.0288054778105	0.0344755069741	0.0288054778105	0.028994645032000003	0.00417313807124	0.0426079524993	0.0973766096346	0.0248750281158	0.042377920471199995	0.00677794143761	0.00866161015892	0.0426079524993	0.0426079524993	0.00233465863092
NP_011475.1	0.006950022406350001	0.0035383504214499995	0.025541961498599997	0.013314419082200001	0.015632566261200003	0.005218698783840001	0.0452446811968	0.005218698783840001	0.006950022406350001	0.00186636354261	0.0641081166483	0.0251087059633	0.022437944130099998	0.0209807146544	0.0155956962335	0.00131381480522	0.0641081166483	0.0641081166483	0.0200282424759
NP_011309.1	0.015244792518499998	0.0073396378428400005	0.0104864055251	0.0059531928892	0.00796582063769	0.0391055654681	0.00375842671171	0.0391055654681	0.015244792518499998	0.00399749660811	0.158423355131	0.0117814659185	0.0031424807486999996	0.0300076769256	0.00294098457419	0.058669215401699996	0.158423355131	0.158423355131	0.0221189006682
NP_012520.1	0.0120977887507	0.0164318758038	0.0120494731828	0.0141430458348	0.0340630474237	0.035419810257300004	0.00679792460495	0.035419810257300004	0.0120977887507	0.0033251820130700003	0.0331077926747	0.0151328120844	0.035468618930500004	0.000996317778302	0.0023639324973499997	0.00173981883191	0.0331077926747	0.0331077926747	0.0189057459333
NP_011457.1	0.0141262949908	0.0301252747677	0.009621736391459999	0.015954183108	0.0253895815802	0.0480994004424	0.00938991682684	0.0480994004424	0.0141262949908	0.00609237016403	0.011825608451	0.058026787730900004	NA	0.0193292366979	0.050332928988699996	0.024762043424200002	0.011825608451	0.011825608451	0.0172596145453
NP_012771.1	0.0140015662632	0.00214471076043	0.025693443697000003	0.0171431173273	0.0481533311756	0.048376115848699996	0.017100366906	0.048376115848699996	0.0140015662632	0.0117550810831	0.006527552347029999	0.0529383402819	0.00988479147712	0.0221760115339	0.0316961507693	0.00907302360299	0.006527552347029999	0.006527552347029999	0.0710833451034
NP_013347.1	0.013495287255	0.00979826247538	NA	0.00707981851896	0.034519087360099995	0.0016212426242099998	0.020909791057599998	0.0016212426242099998	0.013495287255	0.0030603561593699996	0.058200986442900005	0.140900467612	0.0144083920958	0.023308229186	0.036726281442	0.019680742073400002	0.058200986442900005	0.058200986442900005	0.00260907118083
NP_011041.3	0.0314064989175	0.027947200335599998	NA	0.0554808012342	NA	0.00728439876313	0.00275847591938	0.00728439876313	0.0314064989175	0.007427565321449999	0.0380058284851	0.0350554550151	0.0105172634848	0.0494665993942	0.008096023604109999	0.013096200709	0.0380058284851	0.0380058284851	0.00353078136213
NP_444296.1	0.0236706075251	0.0161035261733	0.0194660594097	0.025949712103900003	0.00569156063818	0.00811837558741	0.013006987481	0.00811837558741	0.0236706075251	0.00330678311541	0.06644044391	0.0148366692555	0.0234405212901	0.0137730671472	0.030302252622099998	0.016683639819	0.06644044391	0.06644044391	0.0121590433304
NP_011675.1	0.00643659536237	0.0149942465591	0.0196824437928	0.015418260003299999	0.00543809910075	0.008672109597229999	0.00365002393692	0.008672109597229999	0.00643659536237	0.00660506235765	0.164522471699	0.263750910673	0.0402663250574	0.0247023445671	0.0341007360243	0.0209667939915	0.164522471699	0.164522471699	0.0218699233806
NP_012802.1	0.0183517238406	0.0359009378779	0.0092976478422	0.012171861018	0.04954471939209999	0.0204079640259	0.0345435581337	0.0204079640259	0.0183517238406	0.0109694296429	0.262922590772	0.102885092659	0.0467440597927	0.00808864504071	0.00401935679381	0.00851267663461	0.262922590772	0.262922590772	0.0617000069914
NP_014694.1	0.0292291432158	NA	NA	0.00632934966237	NA	0.0200429629332	0.00197130728711	0.0200429629332	0.0292291432158	NA	NA	0.0702168231267	NA	0.0135880148933	0.0395071038498	0.0158966988327	NA	NA	0.0126879783447
